151.57,-0.0031,53.54,-0.0100,154.28,-0.0234,96.35,0.0010,61.0,-0.0060,370.58,-0.0098,123.59,-0.0069,143.97,-0.0117,106.44,-0.0068,58.0,0.0000,189.34,-0.0032,101.17,-0.0126,39.91,-0.0163,41.38,0.0088,25.04,-0.0142,22.7,0.0013,66.87,0.0033,27.94,-0.0106,87.75,-0.0168,99.21,-0.0062,154.26,0.0001,76.47,-0.0038,114.82,-0.0110,101.62,-0.0078,16.09,0.0000
153.67,0.0139,53.69,0.0028,157.08,0.0181,97.15,0.0083,61.85,0.0139,373.35,0.0075,124.95,0.0110,145.98,0.0140,107.37,0.0087,59.12,0.0193,191.9,0.0135,102.78,0.0159,40.29,0.0095,41.56,0.0043,25.45,0.0164,22.97,0.0119,68.03,0.0173,28.3,0.0129,88.71,0.0109,101.06,0.0186,163.03,0.0569,77.67,0.0157,116.5,0.0146,103.13,0.0149,16.13,0.0025
154.51,0.0055,53.84,0.0028,156.96,-0.0008,96.17,-0.0101,61.61,-0.0039,371.92,-0.0038,127.04,0.0167,144.75,-0.0084,106.96,-0.0038,59.73,0.0103,190.57,-0.0069,102.21,-0.0055,40.51,0.0055,41.695,0.0032,25.31,-0.0055,23.25,0.0122,67.62,-0.0060,28.15,-0.0053,87.97,-0.0083,99.89,-0.0116,163.07,0.0002,76.72,-0.0122,115.58,-0.0079,103.17,0.0004,16.09,-0.0025
155.73,0.0079,53.72,-0.0022,159.81,0.0182,97.0,0.0086,61.75,0.0023,375.135,0.0086,128.47,0.0113,146.0,0.0086,107.97,0.0094,59.89,0.0027,192.32,0.0092,103.84,0.0159,40.6,0.0022,42.5,0.0193,25.64,0.0130,22.87,-0.0163,68.47,0.0126,28.15,0.0000,88.88,0.0103,101.46,0.0157,166.54,0.0213,77.61,0.0116,116.08,0.0043,106.7,0.0342,15.98,-0.0068
154.11,-0.0104,52.38,-0.0249,159.81,0.0000,95.98,-0.0105,61.2,-0.0089,373.24,-0.0051,127.495,-0.0076,144.88,-0.0077,107.37,-0.0056,61.19,0.0217,189.97,-0.0122,103.02,-0.0079,40.02,-0.0143,42.285,-0.0051,25.33,-0.0121,23.215,0.0151,68.32,-0.0022,28.26,0.0039,89.02,0.0016,101.69,0.0023,169.11,0.0154,77.66,0.0006,115.16,-0.0079,104.75,-0.0183,15.61,-0.0232
154.5,0.0025,52.98,0.0115,162.88,0.0192,97.05,0.0111,61.75,0.0090,378.49,0.0141,125.9,-0.0125,145.53,0.0045,108.43,0.0099,60.4,-0.0129,193.13,0.0166,105.4,0.0231,40.65,0.0157,42.88,0.0141,25.4,0.0028,23.47,0.0110,67.76,-0.0082,28.44,0.0064,89.82,0.0090,102.4,0.0070,170.1,0.0059,78.02,0.0046,117.49,0.0202,107.03,0.0218,15.84,0.0147
152.81,-0.0109,52.48,-0.0094,164.63,0.0107,98.62,0.0162,61.14,-0.0099,375.11,-0.0089,127.21,0.0104,145.56,0.0002,108.22,-0.0019,60.48,0.0013,191.96,-0.0061,104.3,-0.0104,40.62,-0.0007,42.855,-0.0006,25.47,0.0028,22.71,-0.0324,67.58,-0.0027,28.405,-0.0012,89.33,-0.0055,102.98,0.0057,166.54,-0.0209,78.67,0.0083,116.07,-0.0121,105.92,-0.0104,15.72,-0.0076
151.65,-0.0076,51.94,-0.0103,163.0,-0.0099,99.36,0.0075,60.46,-0.0111,374.09,-0.0027,126.69,-0.0041,144.29,-0.0087,107.11,-0.0103,59.63,-0.0141,191.28,-0.0035,104.06,-0.0023,40.47,-0.0037,42.9,0.0011,25.27,-0.0079,22.4,-0.0137,65.69,-0.0280,28.0,-0.0143,89.49,0.0018,101.96,-0.0099,166.01,-0.0032,78.72,0.0006,116.15,0.0007,104.2,-0.0162,15.61,-0.0070
148.23,-0.0226,51.38,-0.0108,159.2,-0.0233,98.14,-0.0123,59.61,-0.0141,370.96,-0.0084,123.38,-0.0261,143.56,-0.0051,105.0,-0.0197,58.22,-0.0236,187.35,-0.0205,101.93,-0.0205,40.45,-0.0005,41.46,-0.0336,24.91,-0.0142,21.04,-0.0607,64.7,-0.0151,27.46,-0.0193,87.37,-0.0237,100.34,-0.0159,160.62,-0.0325,77.6,-0.0142,113.68,-0.0213,105.67,0.0141,15.41,-0.0128
148.17,-0.0004,51.19,-0.0037,160.59,0.0087,97.64,-0.0051,59.54,-0.0012,367.35,-0.0097,124.24,0.0070,143.03,-0.0037,105.24,0.0023,57.27,-0.0163,187.24,-0.0006,102.17,0.0024,40.35,-0.0025,41.21,-0.0060,24.8,-0.0044,20.965,-0.0036,65.0,0.0046,27.09,-0.0135,87.93,0.0064,100.14,-0.0020,160.55,-0.0004,76.61,-0.0128,112.37,-0.0115,105.25,-0.0040,15.42,0.0006
148.85,0.0046,51.0,-0.0037,160.4,-0.0012,96.96,-0.0070,59.55,0.0002,370.56,0.0087,123.25,-0.0080,143.89,0.0060,105.48,0.0023,57.65,0.0066,188.06,0.0044,102.96,0.0077,40.08,-0.0067,40.97,-0.0058,24.86,0.0024,21.38,0.0198,65.26,0.0040,27.13,0.0015,87.25,-0.0077,100.34,0.0020,162.59,0.0127,77.38,0.0101,113.86,0.0133,104.28,-0.0092,15.31,-0.0071
152.7,0.0259,51.64,0.0125,162.67,0.0142,97.88,0.0095,60.96,0.0237,374.59,0.0109,126.37,0.0253,145.98,0.0145,106.12,0.0061,58.24,0.0102,191.02,0.0157,104.91,0.0189,40.51,0.0107,40.96,-0.0002,25.12,0.0105,21.47,0.0042,65.76,0.0077,27.65,0.0192,87.67,0.0048,101.55,0.0121,164.305,0.0105,78.42,0.0134,114.63,0.0068,106.9,0.0251,15.52,0.0137
150.08,-0.0172,51.52,-0.0023,160.5,-0.0133,97.44,-0.0045,60.58,-0.0062,372.1,-0.0066,124.43,-0.0154,144.32,-0.0114,104.89,-0.0116,58.54,0.0052,187.97,-0.0160,104.31,-0.0057,40.55,0.0010,40.655,-0.0074,24.81,-0.0123,20.925,-0.0254,64.5,-0.0192,27.525,-0.0045,86.39,-0.0146,100.6,-0.0094,159.85,-0.0271,77.99,-0.0055,113.61,-0.0089,104.98,-0.0180,15.39,-0.0084
148.64,-0.0096,51.62,0.0019,159.18,-0.0082,96.29,-0.0118,59.95,-0.0104,370.255,-0.0050,124.25,-0.0014,143.45,-0.0060,105.44,0.0052,57.1,-0.0246,192.23,0.0227,103.24,-0.0103,40.68,0.0032,40.72,0.0016,24.84,0.0012,21.01,0.0041,63.56,-0.0146,27.25,-0.0100,86.74,0.0041,99.15,-0.0144,157.1,-0.0172,76.14,-0.0237,113.13,-0.0042,104.79,-0.0018,15.41,0.0013
149.28,0.0043,51.86,0.0046,160.45,0.0080,95.83,-0.0048,60.52,0.0095,372.25,0.0054,125.32,0.0086,143.56,0.0008,106.0,0.0053,57.01,-0.0016,191.55,-0.0035,103.51,0.0026,40.68,0.0000,40.29,-0.0106,24.94,0.0040,21.06,0.0024,63.23,-0.0052,27.13,-0.0044,87.03,0.0033,99.64,0.0049,155.88,-0.0078,76.87,0.0096,114.54,0.0125,105.28,0.0047,15.54,0.0084
150.93,0.0111,51.62,-0.0046,162.04,0.0099,96.28,0.0047,60.47,-0.0008,377.04,0.0129,127.35,0.0162,143.76,0.0014,105.63,-0.0035,57.61,0.0105,192.05,0.0026,104.49,0.0095,41.17,0.0120,41.545,0.0311,25.18,0.0096,21.665,0.0287,63.0,-0.0036,27.22,0.0033,87.34,0.0036,99.16,-0.0048,155.28,-0.0038,77.36,0.0064,114.95,0.0036,106.92,0.0156,15.51,-0.0019
152.32,0.0092,51.52,-0.0019,162.07,0.0002,96.35,0.0007,60.85,0.0063,374.41,-0.0070,126.01,-0.0105,143.06,-0.0049,105.43,-0.0019,58.42,0.0141,192.39,0.0018,104.13,-0.0034,41.01,-0.0039,41.53,-0.0004,25.02,-0.0064,21.86,0.0090,63.0,0.0000,27.39,0.0062,87.92,0.0066,100.1,0.0095,157.28,0.0129,77.18,-0.0023,114.3,-0.0057,108.54,0.0152,15.46,-0.0032
153.36,0.0068,51.89,0.0072,161.85,-0.0014,96.85,0.0052,61.05,0.0033,381.2,0.0181,125.6,-0.0033,143.28,0.0015,106.36,0.0088,58.81,0.0067,192.56,0.0009,103.85,-0.0027,40.89,-0.0029,41.42,-0.0026,25.01,-0.0004,22.02,0.0073,63.52,0.0083,27.55,0.0058,89.32,0.0159,100.16,0.0006,160.33,0.0194,76.39,-0.0102,115.59,0.0113,106.66,-0.0173,15.61,0.0097
153.42,0.0004,52.13,0.0046,162.34,0.0030,96.55,-0.0031,61.47,0.0069,383.54,0.0061,126.56,0.0076,143.65,0.0026,106.77,0.0039,60.32,0.0257,194.89,0.0121,104.39,0.0052,41.05,0.0039,41.48,0.0014,25.73,0.0288,22.525,0.0229,63.46,-0.0009,27.625,0.0027,89.06,-0.0029,101.33,0.0117,161.49,0.0072,77.13,0.0097,114.57,-0.0088,106.95,0.0027,15.71,0.0064
154.38,0.0063,52.43,0.0058,162.86,0.0032,97.8,0.0129,61.7,0.0037,382.65,-0.0023,127.1,0.0043,143.5,-0.0010,106.95,0.0017,62.0,0.0279,195.64,0.0038,104.7,0.0030,40.88,-0.0041,41.72,0.0058,28.51,0.1080,22.76,0.0104,64.64,0.0186,28.04,0.0150,88.57,-0.0055,102.06,0.0072,163.38,0.0117,77.93,0.0104,115.24,0.0058,106.91,-0.0004,15.72,0.0006
153.24,-0.0074,52.66,0.0044,162.38,-0.0029,97.44,-0.0037,62.07,0.0060,382.36,-0.0008,126.85,-0.0020,143.46,-0.0003,106.51,-0.0041,61.2,-0.0129,195.58,-0.0003,103.28,-0.0136,40.7,-0.0044,41.76,0.0010,27.63,-0.0309,22.55,-0.0092,63.95,-0.0107,27.98,-0.0021,88.25,-0.0036,100.55,-0.0148,162.49,-0.0054,78.08,0.0019,114.44,-0.0069,106.5,-0.0038,15.8,0.0051
153.21,-0.0002,52.73,0.0013,162.3,-0.0005,97.58,0.0014,63.04,0.0156,385.11,0.0072,126.3,-0.0043,142.75,-0.0049,106.66,0.0014,61.72,0.0085,197.72,0.0109,103.25,-0.0003,40.51,-0.0047,41.65,-0.0026,27.73,0.0036,22.36,-0.0084,64.03,0.0013,27.81,-0.0061,89.12,0.0099,100.52,-0.0003,162.57,0.0005,77.89,-0.0024,114.05,-0.0034,108.84,0.0220,15.82,0.0013
152.43,-0.0051,53.21,0.0091,164.13,0.0113,96.44,-0.0117,64.21,0.0186,383.45,-0.0043,126.78,0.0038,142.71,-0.0003,106.98,0.0030,62.03,0.0050,201.1,0.0171,103.79,0.0052,40.4,-0.0027,42.255,0.0145,27.46,-0.0097,22.63,0.0121,63.43,-0.0094,28.25,0.0158,89.25,0.0015,100.6,0.0008,165.47,0.0178,77.91,0.0003,113.45,-0.0053,110.41,0.0144,15.64,-0.0114
151.97,-0.0030,54.02,0.0152,163.13,-0.0061,95.63,-0.0084,63.81,-0.0062,386.04,0.0068,126.17,-0.0048,142.1,-0.0043,108.1,0.0105,62.59,0.0090,200.21,-0.0044,103.92,0.0013,40.6,0.0050,42.16,-0.0022,27.28,-0.0066,22.49,-0.0062,63.68,0.0039,28.6,0.0124,88.72,-0.0059,99.79,-0.0081,166.87,0.0085,77.02,-0.0114,113.37,-0.0007,110.16,-0.0023,15.79,0.0096
149.6,-0.0156,53.07,-0.0176,160.67,-0.0151,94.88,-0.0078,62.84,-0.0152,375.56,-0.0271,124.75,-0.0113,140.7,-0.0099,106.69,-0.0130,62.29,-0.0048,197.35,-0.0143,101.7,-0.0214,40.3,-0.0074,41.615,-0.0129,27.25,-0.0011,22.2,-0.0129,65.35,0.0262,27.915,-0.0240,86.93,-0.0202,99.58,-0.0021,163.58,-0.0197,76.49,-0.0069,112.1,-0.0112,109.11,-0.0095,15.56,-0.0146
152.67,0.0205,53.2,0.0024,166.16,0.0342,96.18,0.0137,63.24,0.0064,389.51,0.0371,127.6,0.0228,142.09,0.0099,108.22,0.0143,63.54,0.0201,198.1,0.0038,102.58,0.0087,40.66,0.0089,42.905,0.0310,27.02,-0.0084,22.09,-0.0050,65.86,0.0078,28.48,0.0202,87.33,0.0046,100.21,0.0063,165.97,0.0146,77.14,0.0085,112.86,0.0068,110.29,0.0108,15.57,0.0006
153.33,0.0043,52.48,-0.0135,164.26,-0.0114,94.87,-0.0136,62.31,-0.0147,391.18,0.0043,126.91,-0.0054,141.14,-0.0067,107.68,-0.0050,63.61,0.0011,196.84,-0.0064,101.33,-0.0122,40.78,0.0030,42.635,-0.0063,26.62,-0.0148,22.055,-0.0016,66.81,0.0144,28.69,0.0074,87.77,0.0050,100.3,0.0009,168.46,0.0150,77.08,-0.0008,113.17,0.0027,109.73,-0.0051,15.5,-0.0045
151.19,-0.0140,53.1,0.0118,165.36,0.0067,97.84,0.0313,62.94,0.0101,389.8,-0.0035,128.62,0.0135,141.99,0.0060,107.94,0.0024,64.52,0.0143,198.32,0.0075,102.19,0.0085,41.31,0.0130,42.985,0.0082,26.91,0.0109,22.31,0.0116,66.6,-0.0031,28.62,-0.0024,91.2,0.0391,100.43,0.0013,169.1,0.0038,78.01,0.0121,112.99,-0.0016,109.5,-0.0021,15.74,0.0155
149.87,-0.0087,53.22,0.0023,170.24,0.0295,97.0,-0.0086,62.8,-0.0022,389.99,0.0005,129.67,0.0082,142.43,0.0031,109.0,0.0098,64.25,-0.0042,199.31,0.0050,103.01,0.0080,40.95,-0.0087,43.34,0.0083,26.85,-0.0022,22.22,-0.0040,66.0,-0.0090,28.675,0.0019,90.88,-0.0035,100.46,0.0003,169.17,0.0004,78.5,0.0063,113.96,0.0086,109.97,0.0043,15.69,-0.0032
148.4,-0.0098,52.9,-0.0060,169.78,-0.0027,98.74,0.0179,62.6,-0.0032,445.1,0.1413,130.28,0.0047,142.09,-0.0024,109.53,0.0049,66.07,0.0283,197.99,-0.0066,102.5,-0.0050,40.89,-0.0015,47.87,0.1045,26.8,-0.0019,22.03,-0.0086,65.8,-0.0030,28.82,0.0051,90.72,-0.0018,101.08,0.0062,167.91,-0.0074,77.61,-0.0113,113.7,-0.0023,109.87,-0.0009,15.64,-0.0032
147.8,-0.0040,52.8,-0.0019,170.73,0.0056,96.44,-0.0233,62.34,-0.0042,438.56,-0.0147,132.65,0.0182,141.09,-0.0070,110.16,0.0058,65.02,-0.0159,196.52,-0.0074,102.54,0.0004,40.83,-0.0015,48.03,0.0033,26.88,0.0030,22.2,0.0077,65.16,-0.0097,28.89,0.0024,89.75,-0.0107,100.58,-0.0049,162.38,-0.0329,76.21,-0.0180,111.39,-0.0203,109.7,-0.0015,15.56,-0.0051
147.51,-0.0020,53.02,0.0042,173.92,0.0187,96.83,0.0040,62.76,0.0067,429.31,-0.0211,130.56,-0.0158,142.52,0.0101,109.92,-0.0022,66.49,0.0226,197.49,0.0049,102.93,0.0038,40.77,-0.0015,49.155,0.0234,27.12,0.0089,22.305,0.0047,64.54,-0.0095,29.32,0.0149,90.23,0.0053,100.74,0.0016,162.49,0.0007,76.52,0.0041,110.58,-0.0073,111.12,0.0129,15.65,0.0058
146.15,-0.0092,53.76,0.0140,174.4,0.0028,97.02,0.0020,63.6,0.0134,429.37,0.0001,128.64,-0.0147,142.41,-0.0008,109.81,-0.0010,65.63,-0.0129,198.56,0.0054,101.74,-0.0116,40.49,-0.0069,49.06,-0.0019,27.09,-0.0011,22.14,-0.0074,64.29,-0.0039,29.05,-0.0092,90.25,0.0002,100.39,-0.0035,160.98,-0.0093,75.69,-0.0108,108.71,-0.0169,111.73,0.0055,15.98,0.0211
143.34,-0.0192,53.32,-0.0082,171.29,-0.0178,96.55,-0.0048,63.26,-0.0053,421.78,-0.0177,125.15,-0.0271,141.21,-0.0084,108.72,-0.0099,64.66,-0.0148,196.42,-0.0108,100.92,-0.0081,40.56,0.0017,48.64,-0.0086,27.08,-0.0004,22.195,0.0025,63.73,-0.0087,28.83,-0.0076,90.21,-0.0004,99.2,-0.0119,157.91,-0.0191,74.45,-0.0164,106.98,-0.0159,111.06,-0.0060,15.93,-0.0031
144.67,0.0093,53.76,0.0083,173.67,0.0139,97.8,0.0129,63.61,0.0055,422.87,0.0026,128.95,0.0304,143.36,0.0152,110.52,0.0166,64.32,-0.0053,197.53,0.0057,102.5,0.0157,40.91,0.0086,48.655,0.0003,27.31,0.0085,22.75,0.0250,64.66,0.0146,29.13,0.0104,91.25,0.0115,100.13,0.0094,160.36,0.0155,75.6,0.0154,109.55,0.0240,109.04,-0.0182,16.11,0.0113
144.02,-0.0045,54.17,0.0076,173.97,0.0017,96.13,-0.0171,64.72,0.0175,423.04,0.0004,128.7,-0.0019,146.15,0.0195,111.03,0.0046,64.68,0.0056,199.3,0.0090,102.58,0.0008,40.96,0.0012,48.24,-0.0085,27.27,-0.0015,22.61,-0.0062,65.32,0.0102,29.17,0.0014,91.18,-0.0008,100.35,0.0022,162.11,0.0109,75.9,0.0040,110.06,0.0047,108.32,-0.0066,16.44,0.0205
142.91,-0.0077,53.35,-0.0151,173.08,-0.0051,96.13,0.0000,64.4,-0.0049,421.19,-0.0044,125.8,-0.0225,144.56,-0.0109,110.81,-0.0020,63.86,-0.0127,197.29,-0.0101,101.54,-0.0101,40.75,-0.0051,47.6,-0.0133,26.92,-0.0128,22.03,-0.0257,65.03,-0.0044,28.89,-0.0096,90.78,-0.0044,99.5,-0.0085,159.44,-0.0165,74.91,-0.0130,108.06,-0.0182,108.0,-0.0030,16.35,-0.0055
141.04,-0.0131,52.82,-0.0099,170.05,-0.0175,96.39,0.0027,63.92,-0.0075,419.1,-0.0050,125.01,-0.0063,143.78,-0.0054,109.72,-0.0098,63.94,0.0013,196.25,-0.0053,100.99,-0.0054,40.66,-0.0022,46.28,-0.0277,26.81,-0.0041,22.1,0.0032,64.67,-0.0055,28.97,0.0028,90.57,-0.0023,99.17,-0.0033,158.95,-0.0031,74.32,-0.0079,108.31,0.0023,107.95,-0.0005,16.29,-0.0037
141.49,0.0032,53.31,0.0093,170.99,0.0055,96.78,0.0040,64.5,0.0091,426.88,0.0186,125.26,0.0020,145.31,0.0106,109.26,-0.0042,64.7,0.0119,197.39,0.0058,101.01,0.0002,40.7,0.0010,46.7,0.0091,27.04,0.0086,22.49,0.0176,65.05,0.0059,28.805,-0.0057,92.05,0.0163,99.66,0.0049,157.9,-0.0066,74.6,0.0038,110.04,0.0160,107.57,-0.0035,16.24,-0.0031
145.46,0.0281,54.02,0.0133,172.68,0.0099,98.23,0.0150,65.49,0.0153,433.69,0.0160,127.62,0.0188,148.31,0.0206,110.11,0.0078,65.24,0.0083,200.5,0.0158,102.12,0.0110,40.98,0.0069,47.75,0.0225,27.36,0.0118,20.825,-0.0740,66.93,0.0289,29.23,0.0148,93.51,0.0159,101.47,0.0182,162.34,0.0281,76.21,0.0216,112.47,0.0221,108.65,0.0100,16.45,0.0129
145.89,0.0030,53.97,-0.0009,171.12,-0.0090,97.51,-0.0073,65.45,-0.0006,432.85,-0.0019,126.32,-0.0102,146.17,-0.0144,108.6,-0.0137,65.2,-0.0006,201.73,0.0061,102.69,0.0056,40.94,-0.0010,47.37,-0.0080,26.92,-0.0161,20.63,-0.0094,68.11,0.0176,29.21,-0.0007,92.52,-0.0106,101.03,-0.0043,161.05,-0.0079,76.02,-0.0025,111.9,-0.0051,107.36,-0.0119,16.49,0.0024
145.43,-0.0032,53.74,-0.0043,170.55,-0.0033,97.95,0.0045,65.36,-0.0014,431.02,-0.0042,125.865,-0.0036,144.79,-0.0094,109.24,0.0059,64.81,-0.0060,200.53,-0.0059,102.31,-0.0037,40.69,-0.0061,47.35,-0.0004,27.03,0.0041,20.83,0.0097,67.5,-0.0090,29.23,0.0007,92.39,-0.0014,100.47,-0.0055,158.24,-0.0174,75.2,-0.0108,112.52,0.0055,107.56,0.0019,16.43,-0.0036
145.62,0.0013,54.2,0.0086,172.28,0.0101,97.35,-0.0061,65.52,0.0024,426.87,-0.0096,126.01,0.0012,144.26,-0.0037,109.19,-0.0005,65.3,0.0076,201.43,0.0045,104.44,0.0208,41.05,0.0088,47.625,0.0058,27.21,0.0067,20.95,0.0058,67.4,-0.0015,29.35,0.0041,92.52,0.0014,100.55,0.0008,158.39,0.0009,74.86,-0.0045,111.19,-0.0118,107.7,0.0013,16.47,0.0024
147.96,0.0161,54.6,0.0074,174.05,0.0103,97.71,0.0037,66.05,0.0081,432.28,0.0127,128.95,0.0233,145.78,0.0105,109.93,0.0068,65.97,0.0103,202.62,0.0059,106.44,0.0191,41.5,0.0110,48.72,0.0230,27.41,0.0074,21.29,0.0162,67.45,0.0007,29.05,-0.0102,93.84,0.0143,101.83,0.0127,161.98,0.0227,76.26,0.0187,111.94,0.0067,108.45,0.0070,16.52,0.0030
146.88,-0.0073,54.24,-0.0066,173.26,-0.0045,98.04,0.0034,65.88,-0.0026,426.0,-0.0145,128.77,-0.0014,145.26,-0.0036,110.3,0.0034,65.99,0.0003,202.97,0.0017,106.85,0.0039,41.52,0.0005,48.295,-0.0087,27.27,-0.0051,21.3,0.0005,67.64,0.0028,29.55,0.0172,93.22,-0.0066,102.3,0.0046,162.36,0.0023,76.42,0.0021,113.35,0.0126,108.03,-0.0039,16.35,-0.0103
146.71,-0.0012,54.67,0.0079,173.06,-0.0012,98.02,-0.0002,66.42,0.0082,425.24,-0.0018,130.19,0.0110,145.83,0.0039,110.33,0.0003,65.61,-0.0058,204.66,0.0083,106.77,-0.0007,41.32,-0.0048,48.01,-0.0059,27.31,0.0015,21.27,-0.0014,68.0,0.0053,29.76,0.0071,93.08,-0.0015,103.42,0.0109,163.44,0.0067,77.47,0.0137,114.33,0.0086,106.65,-0.0128,16.51,0.0098
147.05,0.0023,55.33,0.0121,173.48,0.0024,100.68,0.0271,67.01,0.0089,421.71,-0.0083,130.07,-0.0009,146.54,0.0049,110.56,0.0021,65.73,0.0018,205.4,0.0036,105.81,-0.0090,41.31,-0.0002,47.58,-0.0090,27.35,0.0015,21.04,-0.0108,68.27,0.0040,29.735,-0.0008,93.8,0.0077,103.96,0.0052,163.56,0.0007,78.44,0.0125,112.34,-0.0174,105.02,-0.0153,16.77,0.0157
146.42,-0.0043,54.89,-0.0080,173.76,0.0016,100.11,-0.0057,66.48,-0.0079,423.86,0.0051,130.06,-0.0001,145.94,-0.0041,110.2,-0.0033,65.89,0.0024,205.08,-0.0016,106.23,0.0040,41.35,0.0010,47.58,0.0000,27.64,0.0106,21.04,0.0000,69.08,0.0119,29.62,-0.0039,93.24,-0.0060,103.6,-0.0035,163.98,0.0026,78.79,0.0045,112.1,-0.0021,105.25,0.0022,16.74,-0.0018
147.35,0.0064,54.84,-0.0009,173.34,-0.0024,99.28,-0.0083,66.65,0.0026,431.63,0.0183,131.39,0.0102,145.27,-0.0046,110.39,0.0017,65.65,-0.0036,204.95,-0.0006,106.36,0.0012,41.23,-0.0029,47.42,-0.0034,27.72,0.0029,20.89,-0.0071,68.89,-0.0028,29.43,-0.0064,92.9,-0.0036,102.42,-0.0114,163.84,-0.0009,78.41,-0.0048,112.01,-0.0008,105.49,0.0023,16.73,-0.0006
144.81,-0.0172,54.97,0.0024,172.22,-0.0065,98.99,-0.0029,66.47,-0.0027,427.63,-0.0093,132.54,0.0088,144.6,-0.0046,110.26,-0.0012,65.48,-0.0026,207.8,0.0139,105.92,-0.0041,41.21,-0.0005,46.9,-0.0110,27.68,-0.0014,20.86,-0.0014,68.3,-0.0086,29.26,-0.0058,92.69,-0.0023,101.35,-0.0104,163.58,-0.0016,77.82,-0.0075,112.16,0.0013,104.89,-0.0057,16.75,0.0012
142.8,-0.0139,54.24,-0.0133,170.13,-0.0121,98.46,-0.0054,65.73,-0.0111,425.47,-0.0051,129.62,-0.0220,143.63,-0.0067,109.44,-0.0074,66.1,0.0095,206.38,-0.0068,104.84,-0.0102,40.99,-0.0053,46.59,-0.0066,27.52,-0.0058,20.73,-0.0062,67.5,-0.0117,28.95,-0.0106,91.89,-0.0086,100.82,-0.0052,159.01,-0.0279,76.57,-0.0161,110.93,-0.0110,103.29,-0.0153,16.5,-0.0149
143.0,0.0014,54.87,0.0116,172.0,0.0110,98.66,0.0020,66.47,0.0113,431.42,0.0140,132.045,0.0187,144.75,0.0078,110.37,0.0085,67.38,0.0194,209.06,0.0130,105.38,0.0052,41.12,0.0032,47.61,0.0219,27.52,0.0000,21.84,0.0535,68.4,0.0133,29.31,0.0124,92.59,0.0076,101.13,0.0031,160.44,0.0090,77.32,0.0098,112.16,0.0111,103.11,-0.0017,16.74,0.0145
142.33,-0.0047,54.55,-0.0058,171.71,-0.0017,96.48,-0.0221,66.2,-0.0041,426.57,-0.0112,131.78,-0.0020,144.74,-0.0001,110.53,0.0014,67.47,0.0013,208.48,-0.0028,105.69,0.0029,41.14,0.0005,47.45,-0.0034,27.63,0.0040,22.14,0.0137,69.15,0.0110,29.35,0.0014,92.82,0.0025,101.15,0.0002,157.35,-0.0193,77.21,-0.0014,112.19,0.0003,103.24,0.0013,16.67,-0.0042
140.52,-0.0127,54.08,-0.0086,169.65,-0.0120,95.93,-0.0057,65.78,-0.0063,429.23,0.0062,130.28,-0.0114,143.0,-0.0120,110.37,-0.0014,66.59,-0.0130,206.19,-0.0110,104.2,-0.0141,40.96,-0.0044,46.86,-0.0124,27.27,-0.0130,22.13,-0.0005,64.6,-0.0658,29.31,-0.0014,92.26,-0.0060,100.14,-0.0100,156.26,-0.0069,76.32,-0.0115,111.42,-0.0069,103.0,-0.0023,16.5,-0.0102
141.25,0.0052,54.45,0.0068,170.18,0.0031,96.22,0.0030,66.08,0.0046,430.92,0.0039,130.535,0.0020,143.35,0.0024,110.96,0.0053,66.93,0.0051,207.81,0.0079,104.06,-0.0013,40.94,-0.0005,47.23,0.0079,27.28,0.0004,22.38,0.0113,66.48,0.0291,29.18,-0.0044,92.56,0.0033,100.04,-0.0010,157.03,0.0049,76.7,0.0050,111.67,0.0022,102.63,-0.0036,16.55,0.0030
143.25,0.0142,54.72,0.0050,169.65,-0.0031,96.29,0.0007,66.02,-0.0009,430.99,0.0002,129.96,-0.0044,143.03,-0.0022,110.75,-0.0019,66.62,-0.0046,206.43,-0.0066,104.56,0.0048,40.99,0.0012,46.92,-0.0066,27.33,0.0018,21.935,-0.0199,65.8,-0.0102,29.08,-0.0034,93.17,0.0066,99.98,-0.0006,156.44,-0.0038,76.88,0.0023,111.59,-0.0007,102.58,-0.0005,16.72,0.0103
143.81,0.0039,55.63,0.0166,169.92,0.0016,96.52,0.0024,66.7,0.0103,436.59,0.0130,130.12,0.0012,143.19,0.0011,111.17,0.0038,67.01,0.0059,208.29,0.0090,104.98,0.0040,40.87,-0.0029,46.85,-0.0015,27.53,0.0073,21.7,-0.0107,65.7,-0.0015,29.09,0.0003,93.5,0.0035,100.09,0.0011,157.13,0.0044,76.83,-0.0007,113.16,0.0141,102.17,-0.0040,16.93,0.0126
141.19,-0.0182,55.33,-0.0054,168.38,-0.0091,96.31,-0.0022,66.33,-0.0055,430.78,-0.0133,129.36,-0.0058,141.37,-0.0127,110.3,-0.0078,67.42,0.0061,208.87,0.0028,103.72,-0.0120,40.59,-0.0069,46.36,-0.0105,27.26,-0.0098,22.09,0.0180,65.77,0.0011,28.61,-0.0165,92.57,-0.0099,99.23,-0.0086,158.09,0.0061,76.04,-0.0103,111.46,-0.0150,101.39,-0.0076,16.78,-0.0089
