1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.34,42.48,192.59,91.1,46.82,268.93,506.09,95.03,51.53,35.54,141.09,66.73,37.32,27.04,21.12,12.09,34.33,21.03,521.29,72.58,84.32,43.94,63.86,113.97,11.78,-0.033792566,-0.002114165,0.000467532,-0.004480385,0.010140237,-0.010923134,0.04150889,-0.00346057,0.008612253,0.02716763,0.040563463,-0.002242823,0,-0.006247703,-0.003773585,0.00918197,0.000874636,0.002383222,-0.002888294,0.002901755,-0.008932769,-0.004305461,-0.001407349,0.004672073,0.01991342,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1
75.26,41.24,193.65,91.76,46.44,270.48,502.68,95.3,52.41,36.42,141.01,67.31,37.51,27.25,21.3,12.25,34.27,20.95,523.35,72.9,83.94,45.17,65.05,114.74,11.28,0.012375572,-0.029190207,0.00550392,0.007244786,-0.00811619,0.005763582,-0.006737932,0.002841208,0.017077431,0.024760833,-0.000567014,0.008691743,0.005091104,0.007766272,0.008522727,0.013234078,-0.001747742,-0.003804089,0.003951735,0.004408928,-0.004506641,0.027992717,0.018634513,0.006756164,-0.042444822,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
75.04,41.66,194.47,92.26,46.46,272.12,500.0,95.16,52.34,37.32,144.45,67.81,37.7,27.25,22.04,12.17,34.46,21.015,521.0,73.23,82.08,45.67,65.47,115.24,11.14,-0.0029232,0.010184287,0.004234444,0.005448997,0.000430663,0.006063295,-0.005331424,-0.001469045,-0.001335623,0.024711697,0.024395433,0.007428317,0.005065316,0,0.034741784,-0.006530612,0.005544208,0.003102625,-0.004490303,0.004526749,-0.022158685,0.011069294,0.006456572,0.004357678,-0.012411348,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0
74.16,41.78,196.08,92.95,46.54,270.19,504.77,95.91,52.73,36.42,145.95,68.4,37.13,27.15,22.01,12.11,34.85,20.87,519.76,72.69,83.29,46.2,65.75,115.91,11.35,-0.011727079,0.002880461,0.008278912,0.007478864,0.001721911,-0.007092459,0.00954,0.007881463,0.00745128,-0.024115756,0.010384216,0.008700782,-0.015119363,-0.003669725,-0.001361162,-0.004930156,0.01131747,-0.006899833,-0.002380038,-0.007374027,0.014741715,0.011604992,0.004276768,0.005813953,0.018850987,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
74.29,42.02,204.72,93.48,46.23,268.11,514.005,96.48,53.95,37.8,145.56,68.27,37.13,27.61,21.94,12.13,34.9,20.62,517.56,72.85,83.07,45.9,66.46,115.01,11.42,0.001752967,0.005744375,0.044063647,0.00570199,-0.006660937,-0.007698286,0.018295461,0.005943072,0.023136734,0.037891269,-0.002672148,-0.001900585,0,0.01694291,-0.003180373,0.001651528,0.00143472,-0.011978917,-0.004232723,0.002201128,-0.002641374,-0.006493506,0.010798479,-0.007764645,0.006167401,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
75.32,42.8,204.42,93.31,46.37,273.62,450.5,97.31,53.95,37.46,144.96,68.24,37.11,27.63,22.05,12.19,35.81,21.02,522.26,73.1,82.62,46.45,67.35,115.5,11.53,0.013864585,0.018562589,-0.001465416,-0.001818571,0.003028337,0.020551266,-0.123549382,0.008602819,0,-0.008994709,-0.004122012,-0.000439432,-0.000538648,0.000724375,0.005013674,0.004946414,0.026074499,0.019398642,0.009081073,0.003431709,-0.005417118,0.011982571,0.013391514,0.004260499,0.009632224,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
75.03,42.91,204.97,93.72,47.16,283.99,439.88,97.39,54.38,37.6,144.46,68.33,37.05,27.88,22.29,12.41,36.69,21.15,519.42,73.92,83.42,46.42,67.82,116.2,11.62,-0.003850239,0.002570093,0.002690539,0.004393956,0.017036877,0.037899276,-0.023573807,0.000822115,0.007970343,0.00373732,-0.003449227,0.001318875,-0.001616815,0.009048136,0.010884354,0.01804758,0.024574141,0.006184586,-0.005437904,0.01121751,0.009682885,-0.000645856,0.006978471,0.006060606,0.007805724,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
74.0,42.34,204.93,94.36,46.64,276.04,449.83,97.12,54.36,36.89,144.15,68.92,37.01,27.911,22.5,12.61,36.41,21.06,514.12,73.62,85.59,46.49,67.58,116.04,11.48,-0.013727842,-0.013283617,-0.000195151,0.006828852,-0.011026293,-0.027993943,0.022619805,-0.002772359,-0.000367782,-0.018882979,-0.002145923,0.008634568,-0.001079622,0.001111908,0.009421265,0.016116035,-0.007631507,-0.004255319,-0.010203689,-0.004058442,0.026012947,0.001507971,-0.003538779,-0.001376936,-0.012048193,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
73.65,42.16,203.9,94.92,47.12,260.35,458.27,97.24,53.99,37.31,147.1,69.09,37.42,28.01,22.5,12.34,36.54,20.78,518.48,74.41,86.59,46.64,67.2,117.21,11.49,-0.00472973,-0.004251299,-0.005026106,0.005934718,0.010291595,-0.056839588,0.018762644,0.001235585,-0.006806475,0.011385199,0.020464794,0.002466628,0.011078087,0.003546989,0,-0.021411578,0.003570448,-0.013295347,0.00848051,0.01073078,0.011683608,0.0032265,-0.005622965,0.01008273,0.00087108,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
74.59,41.95,203.52,94.67,47.13,272.764,456.83,96.88,53.79,36.93,147.15,68.67,37.5,27.85,22.23,12.32,36.62,20.58,516.0,74.09,85.38,46.66,67.24,116.45,11.38,0.012763069,-0.004981025,-0.001863659,-0.002633797,0.000212224,0.047681967,-0.003142252,-0.00370218,-0.00370439,-0.010184937,0.000339905,-0.006079027,0.002137894,-0.005712246,-0.012,-0.001620746,0.002189381,-0.009624639,-0.004783212,-0.004300497,-0.0139739,0.000428816,0.000595238,-0.006484088,-0.009573542,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
73.87,42.16,203.07,95.29,47.05,265.5,455.49,96.93,53.88,36.69,147.86,68.24,37.24,27.45,22.28,12.26,36.14,20.57,518.4,73.92,85.46,46.6,66.92,115.15,11.32,-0.009652768,0.005005959,-0.002211085,0.006549065,-0.001697433,-0.02663108,-0.002933257,0.000516102,0.001673173,-0.006498781,0.004825008,-0.006261832,-0.006933333,-0.014362657,0.002249213,-0.00487013,-0.013107591,-0.000485909,0.004651163,-0.002294507,0.000936988,-0.001285898,-0.004759072,-0.01116359,-0.005272408,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
74.87,43.02,205.18,95.95,47.85,265.0,453.62,98.0,54.59,37.18,149.9,69.15,37.54,27.93,22.62,12.37,36.91,20.83,518.71,74.18,86.3,46.92,67.3,116.5,11.71,0.013537295,0.020398482,0.010390506,0.006926225,0.017003188,-0.001883239,-0.004105469,0.011038894,0.013177431,0.013355138,0.013796835,0.013335287,0.008055854,0.017486339,0.015260323,0.008972268,0.021306032,0.012639767,0.000597994,0.003517316,0.00982916,0.006866953,0.005678422,0.011723838,0.034452297,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.21,42.21,203.79,94.6,47.68,259.98,442.316,96.51,53.9,37.28,147.52,68.56,37.35,27.44,22.31,12.16,36.52,20.82,514.22,74.11,85.74,46.25,66.36,115.2,11.48,0.004541205,-0.018828452,-0.006774539,-0.014069828,-0.003552769,-0.018943396,-0.024919536,-0.015204082,-0.012639678,0.002689618,-0.015877252,-0.008532176,-0.005061268,-0.01754386,-0.013704686,-0.016976556,-0.010566242,-0.000480077,-0.008656089,-0.000943651,-0.006488992,-0.014279625,-0.013967311,-0.011158798,-0.019641332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.89,42.92,202.79,94.91,48.79,266.89,457.844,97.91,54.29,37.2,150.45,69.88,38.14,27.495,22.54,12.44,36.51,21.08,520.69,74.66,86.53,46.77,66.39,115.81,11.88,0.009041351,0.016820659,-0.004907012,0.003276956,0.023280201,0.026578968,0.035106123,0.014506269,0.007235622,-0.002145923,0.019861714,0.019253209,0.021151272,0.002004373,0.010309278,0.023026316,-0.000273823,0.012487992,0.012582163,0.007421401,0.009213902,0.011243243,0.00045208,0.005295139,0.034843206,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
76.29,43.05,201.02,95.07,48.61,262.22,457.35,97.83,54.52,37.14,151.12,69.92,38.31,27.34,22.44,12.34,36.55,21.19,523.55,75.39,86.59,46.95,66.67,115.91,11.93,0.005270787,0.003028891,-0.008728241,0.001685808,-0.003689281,-0.017497846,-0.00107897,-0.000817077,0.004236508,-0.001612903,0.004453307,0.00057241,0.004457263,-0.005637389,-0.004436557,-0.008038585,0.00109559,0.005218216,0.005492712,0.009777659,0.000693401,0.003848621,0.004217503,0.000863483,0.004208754,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
77.43,42.87,199.74,94.63,48.23,260.23,468.22,97.11,54.36,36.42,150.26,70.37,38.91,27.283,22.48,12.29,36.49,21.095,519.55,75.06,85.22,46.76,66.31,115.02,11.84,0.014942981,-0.004181185,-0.006367526,-0.004628169,-0.007817322,-0.007589047,0.023767355,-0.007359706,-0.002934703,-0.019386107,-0.005690842,0.006435927,0.015661707,-0.002084857,0.001782531,-0.004051864,-0.001641587,-0.004483247,-0.007640149,-0.004377238,-0.015821688,-0.004046858,-0.00539973,-0.007678371,-0.007544007,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
76.56,42.68,201.68,94.87,48.63,261.95,474.98,97.25,54.66,36.25,151.6,70.53,38.77,27.55,22.5,12.37,37.03,21.16,524.47,75.48,86.77,47.1,67.01,115.64,11.76,-0.011235955,-0.004432004,0.009712626,0.002536194,0.008293593,0.006609538,0.014437658,0.001441664,0.005518764,-0.004667765,0.008917876,0.002273696,-0.003598047,0.009786314,0.00088968,0.006509357,0.014798575,0.003081299,0.009469733,0.005595524,0.018188219,0.007271172,0.010556477,0.005390367,-0.006756757,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
75.87,43.15,200.16,95.17,48.66,257.21,479.93,97.13,54.75,35.85,152.24,70.09,38.61,27.86,22.45,12.51,36.93,21.27,520.85,75.41,84.92,47.22,66.38,115.64,11.86,-0.009012539,0.011012184,-0.007536692,0.003162222,0.000616903,-0.018095056,0.010421491,-0.001233933,0.001646542,-0.011034483,0.004221636,-0.00623848,-0.004126902,0.011252269,-0.002222222,0.011317704,-0.002700513,0.005198488,-0.006902206,-0.000927398,-0.021320733,0.002547771,-0.009401582,0,0.008503401,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
75.99,44.35,200.04,95.1,49.14,258.7,467.9,97.7,54.95,35.42,154.11,70.42,37.56,27.88,22.58,12.43,36.52,20.97,519.64,75.8,84.54,47.11,67.32,116.5,12.245,0.001581653,0.027809965,-0.00059952,-0.000735526,0.009864365,0.005792932,-0.025066155,0.005868424,0.003652968,-0.011994421,0.012283237,0.004708232,-0.027195027,0.000717875,0.005790646,-0.006394884,-0.011102085,-0.014104372,-0.002323126,0.005171728,-0.0044748,-0.002329521,0.014160892,0.007436873,0.032462057,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
74.78,44.0,200.09,94.0,48.68,269.47,467.01,97.97,54.96,35.27,154.52,70.18,37.21,28.03,23.39,12.37,36.12,21.14,519.21,75.66,84.94,46.99,67.45,115.53,12.17,-0.015923148,-0.00789177,0.00024995,-0.011566772,-0.009361009,0.041631233,-0.001902116,0.002763562,0.000181984,-0.004234896,0.002660437,-0.003408123,-0.009318424,0.005380201,0.035872453,-0.004827031,-0.010952903,0.008106819,-0.000827496,-0.001846966,0.004731488,-0.00254723,0.001931075,-0.00832618,-0.006124949,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
74.93,44.32,199.65,93.56,49.22,269.24,466.59,99.21,54.88,36.57,155.93,70.09,36.84,28.04,23.41,12.73,36.58,20.99,522.16,75.81,84.72,47.17,67.34,115.71,12.13,0.002005884,0.007272727,-0.00219901,-0.004680851,0.011092851,-0.000853527,-0.000899338,0.012656936,-0.001455604,0.03685852,0.009125032,-0.001282417,-0.009943564,0.000356761,0.000855066,0.029102668,0.012735327,-0.007095553,0.005681709,0.001982554,-0.002590064,0.003830602,-0.001630838,0.001558037,-0.003286771,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0
75.03,43.84,200.98,93.9,48.88,265.09,460.16,99.77,55.61,37.58,154.99,70.11,37.42,28.01,23.29,12.731,36.58,20.99,523.13,76.16,83.61,47.12,67.52,114.96,12.03,0.001334579,-0.010830325,0.006661658,0.003634032,-0.006907761,-0.015413757,-0.013780835,0.005644592,0.013301749,0.027618266,-0.006028346,0.000285347,0.015743757,-0.0010699,-0.005126015,7.85546E-05,0,0,0.001857668,0.004616805,-0.013101983,-0.001059996,0.002673003,-0.006481722,-0.008244023,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
74.65,44.5,200.32,93.85,49.45,269.75,459.99,101.02,55.73,38.19,158.65,70.93,37.67,28.045,23.75,12.555,36.94,21.46,522.86,76.96,84.131,45.8,67.55,115.92,12.19,-0.005064641,0.015054745,-0.003283909,-0.000532481,0.011661211,0.017578935,-0.000369437,0.012528816,0.002157885,0.016232038,0.023614427,0.011695906,0.006680919,0.001249554,0.019750966,-0.013824523,0.009841443,0.022391615,-0.000516124,0.010504202,0.006231312,-0.028013582,0.000444313,0.008350731,0.013300083,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
74.78,43.22,199.31,93.91,48.61,266.41,448.85,100.22,54.6,38.61,155.18,70.35,37.73,27.87,23.41,12.38,36.69,21.105,512.91,76.65,84.65,44.76,66.44,114.99,11.8,0.00174146,-0.028764045,-0.005041933,0.000639318,-0.016986855,-0.012381835,-0.024217918,-0.007919224,-0.020276332,0.010997643,-0.021872045,-0.008177076,0.001592779,-0.006239971,-0.014315789,-0.01393867,-0.006767731,-0.016542404,-0.019029951,-0.004028067,0.006168951,-0.022707424,-0.016432272,-0.008022774,-0.031993437,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76.01,42.35,198.33,94.14,48.25,265.94,446.06,100.17,54.17,38.78,150.88,69.8,37.71,27.49,23.26,12.29,36.69,20.76,519.59,76.87,85.13,44.73,64.38,114.99,11.42,0.016448248,-0.02012957,-0.004916964,0.002449153,-0.007405884,-0.001764198,-0.006215885,-0.000498902,-0.007875458,0.004403004,-0.027709756,-0.007818053,-0.000530082,-0.013634733,-0.006407518,-0.00726979,0,-0.016346837,0.013023727,0.002870189,0.005670408,-0.000670241,-0.031005418,0,-0.03220339,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
76.66,42.79,201.09,95.25,48.91,265.42,450.81,101.21,54.25,38.46,154.09,69.89,38.52,27.76,23.39,12.52,36.9,20.9,523.83,76.25,86.82,44.72,65.58,115.96,11.44,0.008551506,0.01038961,0.0139162,0.01179095,0.013678756,-0.001955328,0.010648792,0.01038235,0.001476832,-0.008251676,0.021275186,0.001289398,0.021479714,0.009821753,0.005588994,0.018714402,0.00572363,0.006743738,0.00816028,-0.008065565,0.019851991,-0.000223564,0.018639329,0.008435516,0.001751313,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
75.03,41.15,197.51,96.14,47.7,259.87,442.8,98.58,53.59,37.37,147.65,68.95,37.72,27.37,22.81,12.3,36.34,20.66,510.9,75.57,89.55,43.88,63.92,113.54,11.03,-0.021262718,-0.038326712,-0.017802974,0.009343832,-0.024739317,-0.020910255,-0.017768018,-0.025985575,-0.012165899,-0.028341134,-0.041793757,-0.013449707,-0.020768432,-0.014048991,-0.024796922,-0.017571885,-0.015176152,-0.011483254,-0.024683581,-0.008918033,0.031444368,-0.018783542,-0.025312595,-0.020869265,-0.035839161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75.65,41.29,199.14,96.22,47.6,259.36,448.97,98.72,53.9,37.09,148.0,69.12,38.11,27.37,23.05,12.37,36.39,20.608,509.7,75.75,89.47,44.12,67.56,114.96,11.13,0.008263361,0.003402187,0.008252747,0.00083212,-0.002096436,-0.00196252,0.013934056,0.001420166,0.005784661,-0.007492641,0.002370471,0.002465555,0.010339343,0,0.010521701,0.005691057,0.001375894,-0.002516941,-0.002348796,0.002381898,-0.000893356,0.005469462,0.056946183,0.012506606,0.009066183,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1
77.36,42.16,202.33,95.73,49.28,263.25,444.57,101.21,54.48,36.73,151.65,70.35,38.45,27.81,23.37,12.6,37.1,20.89,515.19,76.32,91.03,44.54,68.06,116.65,11.3,0.022604098,0.021070477,0.016018881,-0.005092496,0.035294118,0.014998458,-0.009800209,0.025222853,0.010760668,-0.00970612,0.024662162,0.017795139,0.008921543,0.016075996,0.013882863,0.018593371,0.019510855,0.013684006,0.010771042,0.007524752,0.017436012,0.009519492,0.007400829,0.014700765,0.015274034,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.9,41.97,200.83,95.9,48.92,264.27,441.4,102.16,54.59,36.92,149.76,70.1,38.72,27.8,23.22,12.66,36.97,20.855,517.82,76.11,91.55,44.96,68.5,117.15,11.23,-0.005946225,-0.004506641,-0.007413631,0.001775828,-0.007305195,0.003874644,-0.007130486,0.009386424,0.00201909,0.005172883,-0.012462908,-0.00355366,0.007022107,-0.000359583,-0.006418485,0.004761905,-0.003504043,-0.001675443,0.005104913,-0.002751572,0.005712403,0.009429726,0.006464884,0.004286327,-0.00619469,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
77.28,42.11,202.91,95.68,48.91,265.74,430.47,102.05,55.33,37.81,150.53,70.05,38.7,27.95,23.19,12.71,37.15,20.83,518.3,76.7,92.58,45.23,69.03,116.9,11.34,0.004941482,0.003335716,0.010357018,-0.002294056,-0.000204415,0.005562493,-0.024762121,-0.001076742,0.013555596,0.024106176,0.00514156,-0.000713267,-0.000516529,0.005395683,-0.00129199,0.003949447,0.004868813,-0.001198753,0.000926963,0.007751938,0.011250683,0.006005338,0.007737226,-0.002134016,0.009795191,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
77.09,42.94,205.19,95.07,49.1,273.11,420.05,101.95,55.8,38.24,152.18,69.7,38.82,28.15,23.27,12.655,36.94,20.74,521.41,77.2,92.73,45.26,70.29,117.49,11.41,-0.002458592,0.019710283,0.011236509,-0.006375418,0.003884686,0.027733875,-0.0242061,-0.000979912,0.008494488,0.011372653,0.01096127,-0.004996431,0.003100775,0.007155635,0.003449763,-0.004327301,-0.005652759,-0.004320691,0.006000386,0.006518905,0.00162022,0.000663277,0.018252934,0.005047049,0.00617284,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
78.66,43.6,206.53,95.81,49.49,275.59,431.144,102.66,56.48,37.51,152.96,70.68,38.68,28.35,23.59,12.8,37.57,21.218,527.1,77.66,93.44,45.78,70.47,117.93,11.55,0.020365806,0.015370284,0.006530533,0.007783738,0.007942974,0.00908059,0.026411142,0.006964198,0.01218638,-0.019089958,0.005125509,0.014060258,-0.003606388,0.007104796,0.013751612,0.011457922,0.017054683,0.023047252,0.010912717,0.005958549,0.007656638,0.011489174,0.002560819,0.003745,0.012269939,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
79.08,44.58,208.38,96.81,50.03,273.79,425.662,103.24,56.36,37.74,154.13,71.27,39.02,28.09,23.67,12.79,37.76,21.715,527.58,77.39,93.27,46.03,70.48,118.47,11.92,0.005339436,0.022477064,0.008957536,0.010437324,0.010911295,-0.006531442,-0.012715009,0.005649718,-0.002124646,0.006131698,0.007649059,0.008347482,0.008790072,-0.009171076,0.003391267,-0.00078125,0.005057227,0.023423508,0.000910643,-0.003476693,-0.001819349,0.0054609,0.000141904,0.004578988,0.032034632,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
