0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
33.8400,0.0101,76.7300,0.0035,126.3700,0.0035,60.6600,0.0210,17.0700,-0.0087,103.3100,0.0081,172.4000,-0.0021,13.9300,0.0051,79.9800,0.0092,13.1800,0.0233,765.7400,0.0089,35.7500,0.0059,42.7900,0.0159,101.4900,0.0071,72.1600,0.0024,156.9400,0.0035,56.7900,0.0028,56.2000,0.0020,161.7600,-0.0046,24.2600,0.0129,57.7700,0.0362,26.8900,-0.0030,44.5600,0.0009,34.8500,0.0026,89.7400,0.0066
34.1000,0.0077,75.9500,-0.0102,128.4900,0.0168,60.5600,-0.0016,17.0700,0.0000,101.7000,-0.0156,171.3000,-0.0064,14.4700,0.0388,81.4600,0.0185,13.2000,0.0015,770.1700,0.0058,35.7900,0.0011,42.4500,-0.0079,102.6900,0.0118,72.0100,-0.0021,157.0200,0.0005,57.4900,0.0123,56.0500,-0.0027,161.7000,-0.0004,25.3200,0.0437,57.3800,-0.0068,26.8900,0.0000,44.7500,0.0043,34.9700,0.0034,89.7900,0.0006
34.3900,0.0085,75.8900,-0.0008,126.9900,-0.0117,62.1400,0.0261,17.1700,0.0059,101.8500,0.0015,170.0500,-0.0073,14.8600,0.0270,81.1000,-0.0044,13.0700,-0.0098,773.9500,0.0049,35.9200,0.0036,42.1500,-0.0071,102.2200,-0.0046,72.2500,0.0033,156.0400,-0.0062,57.2800,-0.0037,55.8600,-0.0034,160.7900,-0.0056,25.7200,0.0158,57.0500,-0.0058,27.1000,0.0078,44.4600,-0.0065,34.6600,-0.0089,88.2500,-0.0172
34.4100,0.0006,77.0600,0.0154,128.8400,0.0146,61.8000,-0.0055,17.5300,0.0210,102.7900,0.0092,169.9500,-0.0006,14.6200,-0.0162,82.1700,0.0132,13.1000,0.0023,785.3700,0.0148,35.8500,-0.0019,42.6000,0.0107,102.6600,0.0043,72.1000,-0.0021,157.4000,0.0087,57.5800,0.0052,56.3700,0.0091,162.7600,0.0123,26.3100,0.0229,57.7400,0.0121,27.5100,0.0151,44.3500,-0.0025,34.8800,0.0063,88.6100,0.0041
34.2600,-0.0044,76.3800,-0.0088,129.7800,0.0073,61.9800,0.0029,17.4900,-0.0023,101.9900,-0.0078,170.6300,0.0040,14.6900,0.0048,81.4100,-0.0092,13.1100,0.0008,782.4200,-0.0038,36.0900,0.0067,42.1700,-0.0101,102.6200,-0.0004,72.1800,0.0011,156.8500,-0.0035,57.4700,-0.0019,56.1400,-0.0041,163.5000,0.0045,26.5100,0.0076,57.1200,-0.0107,27.2000,-0.0113,44.3200,-0.0007,35.2600,0.0109,88.2800,-0.0037
34.3000,0.0012,75.5900,-0.0103,130.8300,0.0081,62.2000,0.0035,17.3100,-0.0103,101.7600,-0.0023,172.3600,0.0101,14.5000,-0.0129,82.5900,0.0145,13.0800,-0.0023,780.7000,-0.0022,36.0000,-0.0025,42.0100,-0.0038,103.4600,0.0082,72.4900,0.0043,157.1300,0.0018,57.3000,-0.0030,56.2600,0.0021,162.9700,-0.0032,25.8900,-0.0234,57.0100,-0.0019,27.2300,0.0011,44.4400,0.0027,35.5100,0.0071,88.4600,0.0020
34.4600,0.0047,74.0000,-0.0210,130.2300,-0.0046,62.1000,-0.0016,17.3600,0.0029,101.6300,-0.0013,172.3000,-0.0003,14.7800,0.0193,82.8100,0.0027,13.0400,-0.0031,782.8600,0.0028,36.4000,0.0111,41.7500,-0.0062,102.8600,-0.0058,72.5500,0.0008,156.0800,-0.0067,58.3700,0.0187,55.8300,-0.0076,162.0500,-0.0056,26.1900,0.0116,57.2300,0.0039,26.6500,-0.0213,44.5200,0.0018,35.1300,-0.0107,88.6700,0.0024
34.7000,0.0070,73.4800,-0.0070,130.0500,-0.0014,62.3400,0.0039,17.3400,-0.0012,102.0200,0.0038,174.4600,0.0125,14.2400,-0.0365,83.4500,0.0077,13.1100,0.0054,787.8200,0.0063,38.2700,0.0514,41.8000,0.0012,102.7800,-0.0008,72.2000,-0.0048,154.2000,-0.0120,58.1500,-0.0038,55.5500,-0.0050,160.5700,-0.0091,25.8700,-0.0122,57.0500,-0.0031,26.0500,-0.0225,44.3300,-0.0043,35.2100,0.0023,88.5200,-0.0017
35.0800,0.0110,75.1800,0.0231,130.2600,0.0016,61.6900,-0.0104,17.0700,-0.0156,102.1700,0.0015,175.0300,0.0033,14.4500,0.0147,82.9400,-0.0061,13.0200,-0.0069,792.8900,0.0064,38.7400,0.0123,42.1700,0.0089,103.2300,0.0044,72.5000,0.0042,151.2600,-0.0191,57.7700,-0.0065,54.3400,-0.0218,159.9000,-0.0042,26.3700,0.0193,57.3200,0.0047,25.9500,-0.0038,44.4000,0.0016,35.1600,-0.0014,88.3600,-0.0018
34.8200,-0.0074,74.6200,-0.0074,130.4200,0.0012,62.2800,0.0096,17.2000,0.0076,101.9000,-0.0026,174.8300,-0.0011,14.3000,-0.0104,83.8000,0.0104,12.9900,-0.0023,806.8500,0.0176,39.7400,0.0258,41.9100,-0.0062,104.1800,0.0092,72.9000,0.0055,152.7200,0.0097,57.4600,-0.0054,54.4500,0.0020,160.5000,0.0038,26.7500,0.0144,56.6600,-0.0115,25.3300,-0.0239,44.5000,0.0023,35.1400,-0.0006,89.3200,0.0109
34.5200,-0.0086,73.9500,-0.0090,129.6900,-0.0056,61.9100,-0.0059,17.1000,-0.0058,101.0800,-0.0080,171.0800,-0.0214,13.8200,-0.0336,85.2700,0.0175,12.6000,-0.0300,792.4600,-0.0178,37.7800,-0.0493,40.0700,-0.0439,103.1500,-0.0099,72.9400,0.0005,152.4600,-0.0017,55.2600,-0.0383,53.3100,-0.0209,159.5200,-0.0061,26.0800,-0.0250,55.2100,-0.0256,24.6900,-0.0253,44.9200,0.0094,35.1000,-0.0011,88.9700,-0.0039
34.2600,-0.0075,73.7800,-0.0023,127.7000,-0.0153,61.5400,-0.0060,17.0500,-0.0029,100.6900,-0.0039,168.5500,-0.0148,13.5600,-0.0188,84.8700,-0.0047,12.3900,-0.0167,795.5300,0.0039,37.7900,0.0003,41.3100,0.0309,102.7200,-0.0042,72.5300,-0.0056,152.0100,-0.0030,53.6600,-0.0290,53.3500,0.0008,158.0200,-0.0094,25.9100,-0.0065,55.2400,0.0005,24.5800,-0.0045,45.1200,0.0045,35.4600,0.0103,88.5900,-0.0043
34.5500,0.0085,74.5200,0.0100,128.8300,0.0088,62.5700,0.0167,17.1700,0.0070,101.1600,0.0047,170.5600,0.0119,13.7500,0.0140,86.1900,0.0156,12.4800,0.0073,799.7100,0.0053,36.7900,-0.0265,43.0000,0.0409,103.5400,0.0080,72.7500,0.0030,152.4100,0.0026,53.5700,-0.0017,54.1700,0.0154,159.7200,0.0108,26.3600,0.0174,54.4700,-0.0139,25.0100,0.0175,45.4000,0.0062,35.8200,0.0102,89.2000,0.0069
34.2700,-0.0081,73.6600,-0.0115,126.3300,-0.0194,62.0200,-0.0088,17.0000,-0.0099,100.0900,-0.0106,163.5100,-0.0413,14.0200,0.0196,87.4700,0.0149,12.1300,-0.0280,790.7700,-0.0112,35.6300,-0.0315,41.7900,-0.0281,101.7500,-0.0173,72.1900,-0.0077,149.9800,-0.0159,53.0200,-0.0103,53.2100,-0.0177,157.3700,-0.0147,26.2900,-0.0027,53.3000,-0.0215,24.6000,-0.0164,45.7200,0.0070,34.7900,-0.0288,87.7000,-0.0168
34.0600,-0.0061,75.5100,0.0251,126.5300,0.0016,61.9200,-0.0016,17.0900,0.0053,99.4500,-0.0064,163.3600,-0.0009,13.9000,-0.0086,87.8300,0.0041,12.3400,0.0173,790.1300,-0.0008,36.1300,0.0140,42.7500,0.0230,102.3100,0.0055,72.2700,0.0011,151.1400,0.0077,53.3000,0.0053,53.2800,0.0013,157.8800,0.0032,25.9800,-0.0118,53.0500,-0.0047,24.5500,-0.0020,46.1200,0.0087,34.7500,-0.0011,88.5100,0.0092
34.2600,0.0059,77.4000,0.0250,125.9400,-0.0047,62.5000,0.0094,17.1200,0.0018,100.7300,0.0129,166.9400,0.0219,14.2700,0.0266,87.7200,-0.0013,12.7600,0.0340,799.7800,0.0122,37.4400,0.0363,44.0500,0.0304,103.5700,0.0123,71.9400,-0.0046,151.8400,0.0046,53.9000,0.0113,54.5700,0.0242,159.2000,0.0084,26.9600,0.0377,53.8700,0.0155,25.1600,0.0248,46.3500,0.0050,35.1300,0.0109,89.5300,0.0115
33.7900,-0.0137,77.6000,0.0026,124.8300,-0.0088,62.1500,-0.0056,17.4300,0.0181,101.2900,0.0056,169.2200,0.0137,14.2700,0.0000,87.5100,-0.0024,12.6100,-0.0118,801.2000,0.0018,40.2900,0.0761,44.0100,-0.0009,104.0000,0.0042,71.8700,-0.0010,151.2100,-0.0041,53.6400,-0.0048,54.8500,0.0051,158.8600,-0.0021,26.7100,-0.0093,53.4500,-0.0078,25.1400,-0.0008,46.5300,0.0039,35.0800,-0.0014,89.5500,0.0002
33.6000,-0.0056,78.1300,0.0068,126.2100,0.0111,62.3700,0.0035,17.1700,-0.0149,101.4200,0.0013,182.0000,0.0755,14.8200,0.0385,87.5200,0.0001,12.6100,0.0000,806.1900,0.0062,40.1000,-0.0047,44.2800,0.0061,103.7700,-0.0022,72.3600,0.0068,151.9500,0.0049,51.7500,-0.0352,54.8700,0.0004,159.9900,0.0071,27.3800,0.0251,53.5200,0.0013,25.4100,0.0107,46.7200,0.0041,35.3900,0.0088,89.4300,-0.0013
34.3100,0.0211,78.8600,0.0093,126.6500,0.0035,62.8900,0.0083,17.0900,-0.0047,103.4300,0.0198,185.8900,0.0214,15.6500,0.0560,87.2500,-0.0031,12.7500,0.0111,821.5040,0.0190,41.0600,0.0239,44.5400,0.0059,103.2800,-0.0047,73.5900,0.0170,152.7500,0.0053,50.4800,-0.0245,55.7000,0.0151,161.4600,0.0092,28.8200,0.0526,53.3200,-0.0037,25.3700,-0.0016,47.1100,0.0083,35.8500,0.0130,88.9500,-0.0054
34.6700,0.0105,78.6500,-0.0027,126.7400,0.0007,64.1200,0.0196,16.8300,-0.0152,103.1500,-0.0027,185.7700,-0.0006,15.8600,0.0134,88.1000,0.0097,12.8700,0.0094,838.6040,0.0208,40.7400,-0.0078,45.2600,0.0162,104.4500,0.0113,73.8800,0.0039,153.9800,0.0081,51.6000,0.0222,56.5100,0.0145,162.6100,0.0071,29.5500,0.0253,53.5000,0.0034,26.6800,0.0516,47.6900,0.0123,35.8800,0.0008,89.6100,0.0074
34.2700,-0.0115,77.5000,-0.0146,126.2300,-0.0040,64.6500,0.0083,16.7700,-0.0036,102.5600,-0.0057,186.3700,0.0032,15.6700,-0.0120,88.2500,0.0017,12.8900,0.0016,831.3800,-0.0086,41.0000,0.0064,46.0500,0.0175,104.6600,0.0020,74.1700,0.0039,152.5900,-0.0090,51.3900,-0.0041,57.1000,0.0104,161.9200,-0.0042,29.3000,-0.0085,53.6100,0.0021,27.0050,0.0122,47.2800,-0.0086,36.0500,0.0047,89.5600,-0.0006
34.4300,0.0047,77.5600,0.0008,124.7500,-0.0117,64.5600,-0.0014,16.8400,0.0042,101.9700,-0.0058,184.4700,-0.0102,15.9000,0.0147,87.0100,-0.0141,12.8300,-0.0047,832.5960,0.0015,41.0000,0.0000,46.2400,0.0041,104.5400,-0.0011,73.9400,-0.0031,150.4600,-0.0140,52.0800,0.0134,58.2500,0.0201,160.0800,-0.0114,29.6100,0.0106,53.8000,0.0035,26.9700,-0.0013,47.4800,0.0042,36.4200,0.0103,88.7100,-0.0095
34.6800,0.0073,77.1400,-0.0054,124.0800,-0.0054,64.7000,0.0022,16.8900,0.0030,103.0400,0.0105,185.8500,0.0075,16.2400,0.0214,88.0400,0.0118,12.9800,0.0117,831.5200,-0.0013,41.5000,0.0122,46.7800,0.0117,105.7100,0.0112,74.1600,0.0030,150.4700,0.0001,51.1400,-0.0180,58.6700,0.0072,160.0000,-0.0005,31.3500,0.0588,53.8100,0.0002,27.7100,0.0274,47.9600,0.0101,36.5000,0.0022,88.9700,0.0029
34.9300,0.0072,76.9000,-0.0031,124.0200,-0.0005,65.5000,0.0124,16.7500,-0.0083,102.4400,-0.0058,185.9400,0.0005,16.2300,-0.0006,88.0200,-0.0002,13.3400,0.0277,834.8200,0.0040,41.2600,-0.0058,47.0000,0.0047,105.8100,0.0009,74.1800,0.0003,148.9100,-0.0104,51.4900,0.0068,58.6100,-0.0010,161.0000,0.0063,30.6100,-0.0236,54.2100,0.0074,27.6800,-0.0011,47.8100,-0.0031,37.1300,0.0173,89.1600,0.0021
34.9800,0.0014,76.0300,-0.0113,125.7300,0.0138,65.2900,-0.0032,16.2400,-0.0304,103.7500,0.0128,180.7900,-0.0277,16.0300,-0.0123,88.5700,0.0062,13.3900,0.0037,827.6100,-0.0086,40.3800,-0.0213,46.2300,-0.0164,105.1300,-0.0064,73.1000,-0.0146,147.0000,-0.0128,51.4000,-0.0017,58.2800,-0.0056,159.5200,-0.0092,29.9500,-0.0216,54.8300,0.0114,27.5200,-0.0058,48.3600,0.0115,36.6600,-0.0127,89.1600,0.0000
35.0100,0.0009,76.1200,0.0012,126.7800,0.0084,65.3000,0.0002,17.8800,0.1010,103.4200,-0.0032,180.9100,0.0007,16.3600,0.0206,89.0900,0.0059,13.4000,0.0007,825.3100,-0.0028,38.9200,-0.0362,45.7400,-0.0106,105.0900,-0.0004,73.7500,0.0089,146.6800,-0.0022,50.2600,-0.0222,58.5850,0.0052,159.3000,-0.0014,30.8400,0.0297,54.4800,-0.0064,27.2600,-0.0094,47.9400,-0.0087,36.7700,0.0030,89.2600,0.0011
35.1400,0.0037,76.4100,0.0038,129.2100,0.0192,65.3800,0.0012,18.6900,0.0453,102.9100,-0.0049,178.4900,-0.0134,16.2800,-0.0049,88.4400,-0.0073,13.4300,0.0022,821.5400,-0.0046,38.5500,-0.0095,45.9000,0.0035,106.0200,0.0088,74.0100,0.0035,147.2500,0.0039,49.8400,-0.0084,57.6800,-0.0154,159.8800,0.0036,31.1700,0.0107,54.7300,0.0046,27.8000,0.0198,48.4800,0.0113,36.9700,0.0054,89.8300,0.0064
34.1400,-0.0285,75.5600,-0.0111,128.3700,-0.0065,66.0900,0.0109,17.1500,-0.0824,101.7460,-0.0113,176.5000,-0.0111,16.0000,-0.0172,88.2300,-0.0024,13.4500,0.0015,814.3020,-0.0088,38.4900,-0.0016,45.6600,-0.0052,106.4000,0.0036,74.4700,0.0062,148.2500,0.0068,49.9800,0.0028,57.6600,-0.0003,159.6000,-0.0018,30.9400,-0.0074,54.7300,0.0000,27.6500,-0.0054,48.0200,-0.0095,38.2000,0.0333,89.3700,-0.0051
33.4600,-0.0199,75.0500,-0.0067,126.7500,-0.0126,65.7800,-0.0047,17.0300,-0.0070,101.6800,-0.0006,174.1300,-0.0134,16.2700,0.0169,88.2200,-0.0001,13.2600,-0.0141,807.7900,-0.0080,37.9100,-0.0151,45.3900,-0.0059,105.4100,-0.0093,74.1200,-0.0047,148.3900,0.0009,49.2700,-0.0142,56.9300,-0.0127,158.7300,-0.0055,31.2000,0.0084,55.0000,0.0049,27.9300,0.0101,48.7500,0.0152,37.7600,-0.0115,88.7700,-0.0067
